"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1143.61/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0xb6bfc6e05156008472707e611a66b6d70c58ac4fe3299ca1ccf72320b473930b","15071512","1656877066","2022-07-03 19:37:46","0x888807386be6732521f744b60a6dd8af35008763","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.003622487573329872","4.14803807046857","1072.95","","","Mint Public",""
"0xc038ecf8523d358a5f9a30d283f6da761e9ee569619b302192cfd5b267dc23d6","15071512","1656877066","2022-07-03 19:37:46","0xe3037b50a0ca1668286739300bdd8b562db355cf","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.003622487564762448","4.14803806065818","1072.95","","","Mint Public",""
"0x0aa731e08836d42191894f448d92528c6ca52e758964f522284853614f9f88c3","15071512","1656877066","2022-07-03 19:37:46","0x86f8f8c3349a021a004bd8120d3a9a591531e924","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.003622487560597728","4.14803805588925","1072.95","","","Mint Public",""
"0x1a0959ebe357e79db4d9edd8dc4994e92c929511b874ad3529739bbd46e5f4d9","15071512","1656877066","2022-07-03 19:37:46","0x770af4948d8efc1196bade556ec49510c27b4828","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.003622487556433008","4.14803805112031","1072.95","","","Mint Public",""
"0x3dcaffbd07c6b9f86fae697dbf04b422d6d70150c24f54c18511c07a1ea0472b","15071512","1656877066","2022-07-03 19:37:46","0x6f73ae3979c3746e5797aae906b9ca338e78bc48","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.0036224875357284","4.14803802741188","1072.95","","","Mint Public",""
"0xbd8ebc5615fcfabb45022f134963629d383ccd3ee225ec38f68bc1104acc0940","15071512","1656877066","2022-07-03 19:37:46","0xa221e53b97eac4acb2a91100082f806bea6feb2f","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.003622487519545488","4.14803800888115","1072.95","","","Mint Public",""
"0x4911cad2a08f04d584c455d752f732ae89cea49ed06f04f07112e8fc24975ff6","15071512","1656877066","2022-07-03 19:37:46","0x123fd968e05ac9e5413f7d010cf743e19f70f7bd","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.003622487507646288","4.14803799525561","1072.95","","","Mint Public",""
"0x6b33a8edaca2fd17cba46354e91e369500327ddf7a71162d8cc65400504607c5","15071512","1656877066","2022-07-03 19:37:46","0x7331c9f6aff2f865a344a306a56fabddd212815a","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.003622487495985072","4.14803798190259","1072.95","","","Mint Public",""
"0xe4135cb19414678deff154a6e0b93430c3bffb1255e9014fe41efdbbf53e72b4","15071512","1656877066","2022-07-03 19:37:46","0x2909ab583d62b3fde9ab1ee7ff9e39b297c1f2a4","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00360715298433192","4.13047873929879","1072.95","","","Mint Public",""
"0xfc14fc89183effb7978be2e237555eb429f67554de76cc2d6bd51523248a360c","15071512","1656877066","2022-07-03 19:37:46","0xf483da1b0551418392a889685022b5e358ff6d11","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00360715298433192","4.13047873929879","1072.95","","","Mint Public",""
"0xd861522592356e1326fdf81ea24a379162f03d07f0caa6d910deff5fd5fffe23","15071512","1656877066","2022-07-03 19:37:46","0xb7f5c493d5c2b14c70b889a57541f1fc7b341fc0","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00360715298433192","4.13047873929879","1072.95","","","Mint Public",""
"0x70fd25f3a6c80e4aac0e1abdaf7bea895ff02d039b2ea94e743f50c44d230501","15071512","1656877066","2022-07-03 19:37:46","0x4e42318c1676be33c6283f69b33ef3af354fa0e3","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00360715298433192","4.13047873929879","1072.95","","","Mint Public",""
"0x131223d567122d8978e143cda7958d3fa99906bc1574fd86ceb0e8f4aba3b5e9","15071512","1656877066","2022-07-03 19:37:46","0xd573870dcb3e5173f6ea3e93f388f7a854caf970","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00354765698433192","4.06235105961879","1072.95","","","Mint Public",""
"0x7438adab27c942054aba88a4d412e19b197c07bb33beade43b905899eeda5168","15071512","1656877066","2022-07-03 19:37:46","0x3a9fbdab1932a1ff50c19ba1172bc75d29868747","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00350006018433192","4.00784891587479","1072.95","","","Mint Public",""
"0x94fe97a7b926017c8893c9443bf0fe38a732a4481bfa86df7804c21fae52d471","15071512","1656877066","2022-07-03 19:37:46","0x396a8292718f839a22fa516075f6e35292e15808","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00350006018433192","4.00784891587479","1072.95","","","Mint Public",""
"0xc1ceeb6ecc1aff6cd5b9d8e343f769be8c429561b313c6d7a7eb28bb740fc823","15071512","1656877066","2022-07-03 19:37:46","0x81183744d7bfabae5a0a7d443fd1482e3a40579d","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00350006018433192","4.00784891587479","1072.95","","","Mint Public",""
"0x56ae638854a624f295f9bf2931d8836c149a0a138f2a42fe81947715d96d7fd1","15071512","1656877066","2022-07-03 19:37:46","0x8e075446d65fda6f5ff638a5b4068d04bb0a10e7","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00350006018433192","4.00784891587479","1072.95","","","Mint Public",""
"0x1219365d48e6778aeb5971b5f5949905f5828b5bc5d50a90444f0b6c2b485ae6","15071512","1656877066","2022-07-03 19:37:46","0x561f37732238f9e43b0c3c4f822a6b9a048d2514","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00350006018433192","4.00784891587479","1072.95","","","Mint Public",""
"0x734bb6444366c6df26aa2c1b7600889c78f8326f204ef16d841a4eb42f6c7d1b","15071512","1656877066","2022-07-03 19:37:46","0xb56f6ef99ac36b09624ab31399818c734b1b43ae","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00350006018433192","4.00784891587479","1072.95","","","Mint Public",""
"0x536c768e7151a96fea1bbc09c213167d67e5cb3eaebf38465d163b877bd1f384","15071512","1656877066","2022-07-03 19:37:46","0xa906796bcfd9b86010862aa41e9a63196c3c3333","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00350006018433192","4.00784891587479","1072.95","","","Mint Public",""
"0xe1f144930c8e0157b3fd8a9153c1e6454451471ac71126fa2bed5c9f0e43b7bf","15071512","1656877066","2022-07-03 19:37:46","0x1b6ce5bcbce4c6b3f82ed44589aa176b9ba81699","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00350006018433192","4.00784891587479","1072.95","","","Mint Public",""
"0x9a4e784b74390e8b786f6e1574d579355e5705d3eede902690c0c223eb45eaf2","15071512","1656877066","2022-07-03 19:37:46","0x74e6cba22fc12045df72a322752746acbd42511e","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00350006018433192","4.00784891587479","1072.95","","","Mint Public",""
"0xfa25a9106a1db27e65cbaf47e539600b6ba2111ef210b133e87d07a43a7b6f23","15071512","1656877066","2022-07-03 19:37:46","0x60448739786ad45dc0b485e56ca0c91112823b28","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00350006018433192","4.00784891587479","1072.95","","","Mint Public",""
"0x96e322727e9e600e204fa4b86df9f8608c7cd07195762cbb82d50c626ac153dd","15071512","1656877066","2022-07-03 19:37:46","0xe4129a7697aefe2782bfcd0dbcd874fac1d487fd","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00348816098433192","3.99422337993879","1072.95","","","Mint Public",""
"0x9c7c6a6d97315fe52f8b78ee7a21721883e94b19c14fe2946d1b27fa2260a6e4","15071513","1656877098","2022-07-03 19:38:18","0x4014d1229225f70c078367fde11c6d713f0edf48","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0.005","0","5.7254","0.00463016014796076","5.30190378222691","1072.95","","","Mint Public",""
"0x2455a9be8ddecff36210bd371cf86275018a1f3f002d3d234eb7970f281c3336","15071513","1656877098","2022-07-03 19:38:18","0x33eb937b93f78879602f1b730cf50fb9b2082d22","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00603591494409456","6.9116054841838","1072.95","","","Mint Public",""
"0xd57953e4febf3a06060ff9177aad5143b4359a32f083f1e96fefea96ed5b835a","15071513","1656877098","2022-07-03 19:38:18","0x4dd08c188c51cbf4f34c6c070448332c8881b4f9","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00603591494409456","6.9116054841838","1072.95","","","Mint Public",""
"0xe326e68865207ec938e01f84750da0bd0dcd163242562f730d68d41ea979d574","15071513","1656877098","2022-07-03 19:38:18","0xaba01efa816bfb73e33d8c99f0c666af3bac3089","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00603591494409456","6.9116054841838","1072.95","","","Mint Public",""
"0xf18d69b637465c732346056f6b59d55e695a966b66d87993a84c792eb5e98c4e","15071513","1656877098","2022-07-03 19:38:18","0xafdee0d3e7f253cc68b2a7fefda5e988088ab29b","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00603591494409456","6.9116054841838","1072.95","","","Mint Public",""
"0xa53579650630fe937ead21dcc3d8fdf982153b866bbe33000dd894779f717cee","15071513","1656877098","2022-07-03 19:38:18","0xf1dbb380f7e8d96c60cc110e4daa992af6cf14a6","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00603591494409456","6.9116054841838","1072.95","","","Mint Public",""
"0x2305f1c6a0d15400f840e1a41d2d59862c2067b6779e188323f94ea171e16512","15071513","1656877098","2022-07-03 19:38:18","0xf3d9d8b2503a2b3dfda09b962ed021e903c017d9","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00603591494409456","6.9116054841838","1072.95","","","Mint Public",""
"0xcfa9459e11b5e1e8e03bbb2e781423bbe6786a6e98cbd173d4c9d0a92b262954","15071513","1656877098","2022-07-03 19:38:18","0x368f88ab65860e8f69bb4753800d6b77ecd209d8","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00603591494409456","6.9116054841838","1072.95","","","Mint Public",""
"0xd6a1a4ed82e6052960eb282c53d476b7a8e817b937add04b911b460b7c1ba497","15071513","1656877098","2022-07-03 19:38:18","0x15ea5b57171bbf9255b5963d3b212ef2156f71e3","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00603591494409456","6.9116054841838","1072.95","","","Mint Public",""
"0x355c12ee514b5bf32db9b1cfd950d12fc63e0c8976cc89d7790fb6ea66aeb266","15071513","1656877098","2022-07-03 19:38:18","0xf15248245e4c878c6c645d3a72d1ce20e167cce2","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00603591494409456","6.9116054841838","1072.95","","","Mint Public",""
"0x71707af5226c639c501b3dd9f986ceccee70ade58d74aaa49b91c5624e0c9774","15071513","1656877098","2022-07-03 19:38:18","0x726304d3bf6856f08e87f5cbbaca36b119af53d2","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00508516886409456","5.8229251628974","1072.95","","","Mint Public",""
"0xfc0ec620da51c5cea7394c9d50ebd8a01de430a3940c84a7ded1ae49911bd76a","15071513","1656877098","2022-07-03 19:38:18","0x960f0934b87c0b8fb7447622f27bff7941a42414","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00508516886409456","5.8229251628974","1072.95","","","Mint Public",""
"0x6fb138485700fbbfc3ebf98fcf2c018406ea65c4e89d63b4e137beed2babed27","15071513","1656877098","2022-07-03 19:38:18","0x1627e7afbb238eb044f24893a0d269cdb74574c3","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.005076295887320304","5.81276489465273","1072.95","","","Mint Public",""
"0x89f916975616b06cdf002d7d545a0a315f9a70bcc3713b539c2adceca30282e7","15071513","1656877098","2022-07-03 19:38:18","0x2d6c4116597c3fd9134c184c7e976b1abb10ef42","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00496498694409456","5.6853072499438","1072.95","","","Mint Public",""
"0x74dc287dea4f403c4e8488b0cf9e007ecd3f3fc106dab32e59458e833c016584","15071513","1656877098","2022-07-03 19:38:18","0x6475259e14b29b8e5559c96a5457007086c7f210","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.004883425378064688","5.59191273191431","1072.95","","","Mint Public",""
"0x0a0b1d9168955eb3b32606211636dc0e0f4ed9c921c4d975d35a746abb29abaa","15071513","1656877098","2022-07-03 19:38:18","0xed260e962aa42f727f08b95c3298c973c133ce3b","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00484599494409456","5.5490518905838","1072.95","","","Mint Public",""
"0x5d8e1d447c2a181fcb1a78a05d938af81a9c438e4ccfbb8fa87bc5c4d5a036a4","15071513","1656877098","2022-07-03 19:38:18","0xad9f9a68d04c2dceae3c7d9df39e2ace8ecc98b7","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00467804535158256","5.35673617119016","1072.95","","","Mint Public",""
"0xf3d22c91a1ed4021c5ec652b43422d17f8247ac0dcca4577c07a7b5a65c45da7","15071513","1656877098","2022-07-03 19:38:18","0xd6aebdacf5804eb3878da1159cb4e8a092105d5b","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00467804535158256","5.35673617119016","1072.95","","","Mint Public",""
"0x51158c14ba91277e175edaecae679fe7ed05dcb1aaf7ee9e1d59fabe786fc358","15071513","1656877098","2022-07-03 19:38:18","0x1fb4a6df797e6c90039f4b42caccbd86ecec74a3","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00467804535158256","5.35673617119016","1072.95","","","Mint Public",""
"0x3e800308dcdb076cf19b2eea231a426ace8f69b9275c2f9a7b4cd31f7ab8c552","15071513","1656877098","2022-07-03 19:38:18","0x486685f98954d79303b67e8b0599e75b3bd28aea","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00465560774409456","5.3310433156078","1072.95","","","Mint Public",""
"0xc9e0fc18c4b46240657206cbca6d55af5f7764bee9f5e1e3e5fd699dc32f7080","15071513","1656877098","2022-07-03 19:38:18","0x8a6f42658b2d92f14c9481e1f9ed9c767531fa4a","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00460801094409456","5.2765411718638","1072.95","","","Mint Public",""
"0xcfed7f2c1179a5dfa85435668b6f63de3089ec249727b460ff561ed861426864","15071513","1656877098","2022-07-03 19:38:18","0x0a792734186e0bf2f2bf698de108b482a7bf1c00","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00460801094409456","5.2765411718638","1072.95","","","Mint Public",""
"0x84f84ded8d6d2385df7faa8a010b416d665f46b0531056e350fdbeda0881d2f7","15071513","1656877098","2022-07-03 19:38:18","0x01c703515717655e4cca7718d62599c8dde9e672","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00460801094409456","5.2765411718638","1072.95","","","Mint Public",""
"0x173529fdd30c5f56eaf370e4d46ab81293417bf864d9e3abe8dde2174ddd14dd","15071513","1656877098","2022-07-03 19:38:18","0xc2ca699ff8f1eb8d363e5a2b297bfa151a3c2447","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00460801094409456","5.2765411718638","1072.95","","","Mint Public",""
"0x87bd29cee07005872e5e9abd6bb57f576c191d46bb69346bbf8b7eb168cd0ff0","15071513","1656877098","2022-07-03 19:38:18","0xde4ba822e6b5ed9ca795cd16e852a22b4060b9cf","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00460801094409456","5.2765411718638","1072.95","","","Mint Public",""
"0x693000f650b3d566cc27f230161b03a6a4ebecd57a14794d305a9670d078cf5a","15071513","1656877098","2022-07-03 19:38:18","0x52d043f9f83d9123096b7697bc9bfb314b657045","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00460801094409456","5.2765411718638","1072.95","","","Mint Public",""
"0x52d00d905a03f96b4c614412befb06d7a55eb81dda77dea8dd385760ff8e5d54","15071513","1656877098","2022-07-03 19:38:18","0xbe3c20c7f9351f8e7a93be24172f81134b9f1f7d","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00460801094409456","5.2765411718638","1072.95","","","Mint Public",""
"0xabb4e475d7837fa44138bcc8becd080cb2fc81eb179fec483ee4ac434dd9f4bf","15071513","1656877098","2022-07-03 19:38:18","0xc3aa6653faf076e4aff452c02306211b1fc60d98","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00460801094409456","5.2765411718638","1072.95","","","Mint Public",""
"0xefe44aa2e060cc8729994d01793cfcf67dfe1cea2770cbb37d5f4a1263d5535d","15071513","1656877098","2022-07-03 19:38:18","0xf7b2f73c735473f5775d6e168a9358ba6a0b6e21","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00460801094409456","5.2765411718638","1072.95","","","Mint Public",""
"0xe69775e695d116f2a8275b536b4223972882c881d046b5a79b253c3fe7f130ff","15071513","1656877098","2022-07-03 19:38:18","0x8ce4f203552b9420df9de2f06b01cfce77ec8972","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00460801094409456","5.2765411718638","1072.95","","","Mint Public",""
"0x2b984df2064710852b8e1723414062506107387a1f55a028cce7634ed5a1e782","15071513","1656877098","2022-07-03 19:38:18","0xf279412729d8ab2b2955d6cb0edb8420908c90bc","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00460801094409456","5.2765411718638","1072.95","","","Mint Public",""
"0xd58b1822eaaecfebcbbf6543e8a04e00dc33d2abb0e7cb716507a444783eb9bc","15071513","1656877098","2022-07-03 19:38:18","0x289f102678eb107f377274e88d2aba101be78a9d","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00460801094409456","5.2765411718638","1072.95","","","Mint Public",""
"0xaa97aa0b2cf5e21b32a778b5f29c91a38178cd800b2f17d2c9a4016651ec8719","15071513","1656877098","2022-07-03 19:38:18","0x7b459ba24090395c87730770f0d44723b783ff90","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00425103494409456","4.8677750937838","1072.95","","","Mint Public",""
"0xe07fcd8aa54ed6217e397f29128d5c5bb8129b8c8ff1921d443807c230f63ed7","15071513","1656877098","2022-07-03 19:38:18","0x644bcce21683ffd96e01e6dd354ce4c87783512d","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00425103494409456","4.8677750937838","1072.95","","","Mint Public",""
"0x895ee0748ada58b52e93c20f7ecc62d6d2b7f1fda7c26d4411021454c9f1a064","15071513","1656877098","2022-07-03 19:38:18","0xa274e83f979cad00656b4ce4f4a54e68680543c0","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00425103494409456","4.8677750937838","1072.95","","","Mint Public",""
"0x4e9ebd99838eed0d4b8ffe0cc4e82daf4100754cd838c323473dba03e2e675d1","15071513","1656877098","2022-07-03 19:38:18","0x4b4b78ea1e391962fa166c55bb92faebeec8226f","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00425103494409456","4.8677750937838","1072.95","","","Mint Public",""
"0x8b036221525eaef85d633ab5dbb24149ac23e42a5e5483410f6ca478cfcd9fa5","15071513","1656877098","2022-07-03 19:38:18","0x8a8899db32eb16c02a3c270fc1ca63180bf5de0f","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00425103494409456","4.8677750937838","1072.95","","","Mint Public",""
"0xeec973424d6d7692c26dac5d75798a690bdaaa3e590ff9b8b49f63e44779f154","15071513","1656877098","2022-07-03 19:38:18","0x7cade684bb40102f6b2ad12b4fe4a26970f8e785","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00425103494409456","4.8677750937838","1072.95","","","Mint Public",""
"0x8d4cf193e6b127e078b9a9be7c361bb5330e740a6fc06594e73aa6e42b7c5fe3","15071513","1656877098","2022-07-03 19:38:18","0x1601ab62d0ea3f8627ce5a5e9c7b1e1eb64ef9b7","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00416472","4.7689375776","1072.95","","","Mint Public",""
"0xce39f53c39e12de92ae209e063aa8c889ee6cfc7da2ac973e018e716dc51ecc8","15071513","1656877098","2022-07-03 19:38:18","0x9be464c3c777bc74aec1ac6bb5adba8e4324870a","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.004069398588193968","4.65978693536915","1072.95","","","Mint Public",""
"0x7c2677acece122eb0a539a6b82a0a4babc4a22fb6359f8e36e454febab07fcc1","15071513","1656877098","2022-07-03 19:38:18","0xb3c85eb5ea9ae9128d443b88a50d8c19aae029cb","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.004031909264250096","4.6168586603075","1072.95","","","Mint Public",""
"0xbba4f4b752bcac265614f559b3015925dc1a6cdad72d7fbad7289915eadb2f7b","15071513","1656877098","2022-07-03 19:38:18","0x16578fbcdc739cbf428bb033f39c631f459e3d58","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.004031839767567456","4.61677908104614","1072.95","","","Mint Public",""
"0x7b47f8893032750150549b5d03a85182e15252f638caf86eef846c6d9a89c7b0","15071513","1656877098","2022-07-03 19:38:18","0xd7478258e8bf01f00a0d3576d42c707b26370dd7","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.004031839767567456","4.61677908104614","1072.95","","","Mint Public",""
"0x3accfac6b9b868700b807cdf4fa153aa81f1b63c4c38329f70138c83db99795b","15071513","1656877098","2022-07-03 19:38:18","0x3a6601ad78a3d214742629393dadbd14566f9732","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.004031839767567456","4.61677908104614","1072.95","","","Mint Public",""
"0x7a577a7e6715c3bb315a0c21fabe097063d56f194cee807048fe19dec19837ae","15071513","1656877098","2022-07-03 19:38:18","0xf3942cc01928b2943c8a28c905ae7aa4d9ba1002","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.004031839767567456","4.61677908104614","1072.95","","","Mint Public",""
"0x2984c6b3fafd7470d38798c1e7f3d3fa35e374c38cbc05d4057edb01bf4d5167","15071513","1656877098","2022-07-03 19:38:18","0x54d95091e74c8be2dda94b9001301c701a734dc2","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00402495014409456","4.6088899109998","1072.95","","","Mint Public",""
"0x89c64db32ef1bd4ad89a70026b60012660da4fd7263ed5b9494f42956cfa4a2f","15071513","1656877098","2022-07-03 19:38:18","0x3811426ff6fe0aaab9201a80be8b6e8ead037bf3","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00401305094409456","4.5952643750638","1072.95","","","Mint Public",""
"0xe96a19dc5fd13a7c04028ca6343ca4e244a4564c7564c13807c7d13477d97e7b","15071513","1656877098","2022-07-03 19:38:18","0xcd6ec5cce8a4c1bfde25573a50c35e8744016a89","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00401305094409456","4.5952643750638","1072.95","","","Mint Public",""
"0xd5d7570e81be166a0b8a9aa4005c4ac10224f6a71090702443920a86fc330825","15071513","1656877098","2022-07-03 19:38:18","0xf3dfb471b72944f90aa924172cdbc2658a311093","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00401305094409456","4.5952643750638","1072.95","","","Mint Public",""
"0x387d5ef54ca4f9638b9fe1789801beafa661e6ed0365dbf6c12922af0ac37f27","15071513","1656877098","2022-07-03 19:38:18","0x1f03125cc7264c515662be573c391103965f8fbf","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00401305094409456","4.5952643750638","1072.95","","","Mint Public",""
"0x31283c9ac33810719c7ffaae7037563d4668bd4199ea337eeebd65d95f9c135d","15071513","1656877098","2022-07-03 19:38:18","0x4afe776a7fb6a241e989543672d99601abf37dae","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00401305094409456","4.5952643750638","1072.95","","","Mint Public",""
"0x3ad91405b049545bfd26b17a7f7159c15ba0f9b0fab672f5c57fe4633b518e13","15071513","1656877098","2022-07-03 19:38:18","0xb49dbba51042e77c082d708206c03e63f87b9c79","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00401305094409456","4.5952643750638","1072.95","","","Mint Public",""
"0xea76bbfb774c8224469cb17f7f3e51330db6b3ba3f23b75435b050be8d50ad1d","15071513","1656877098","2022-07-03 19:38:18","0x0e7a7efa9279e8a2ec67b80fa7414e1bd55ac308","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00401305094409456","4.5952643750638","1072.95","","","Mint Public",""
"0x2d602ee8fcd261d030d1481e31ad9665039ce7b065576c80ae7a409f742f0b3b","15071513","1656877098","2022-07-03 19:38:18","0xa5cffe6ebbcfc08dadb26997f7e81f29d35050d2","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00401305094409456","4.5952643750638","1072.95","","","Mint Public",""
"0xb1f78d7706734585e0e4065b489ee5f5a6ebf80f19a24975657759ede0c98cf2","15071513","1656877098","2022-07-03 19:38:18","0x734cd106e18a334fb2eccce8ceb2e53610aadf29","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00401305094409456","4.5952643750638","1072.95","","","Mint Public",""
"0xc3b9f20a451835926f74a5a8f21ee06d55fda2280a702cfb7291d0ea3a7d5375","15071513","1656877098","2022-07-03 19:38:18","0x3e5ad02ae3108c3a9e5422a7425c7a6c43c9c1b2","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00401305094409456","4.5952643750638","1072.95","","","Mint Public",""
"0x39c54fe20c0caf0fedaa5c120f70d9bdf89e917e376431bc23906b6da22ab3d4","15071513","1656877098","2022-07-03 19:38:18","0x15bd7f4e0f982781e6cf08d5e937061541573c83","0x1e4afe0c027d4f14fdba4254efc1a3ac2f7d49b5","","0","0","0","0.00391666742409456","4.4848975339822","1072.95","","","Mint Public",""
