"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1559.39/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0xcae62455b2738d1767fed0a8a274a2f0d444466f0a4ea8dc6df9b3cbcfc22443","15101786","1657281676","2022-07-08 12:01:16","0x1d479e00ff02ddd0828530cf3303f6eba930d0c8","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001403468304996582","2.18855444012862","1214.00","","","Whitelist Mint",""
"0x7f12ace90f5a10970774fafcd6b229ad5e824e2844cb0de7356046f784c23844","15101786","1657281676","2022-07-08 12:01:16","0xbca7b4fba4262a7e369875042d73981921764b30","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001403468304996582","2.18855444012862","1214.00","","","Whitelist Mint",""
"0x9a4334071cc1d6c41d15b9a75d107ad31d5a49f402e534420c00f924922051ee","15101787","1657281695","2022-07-08 12:01:35","0xef7f0a2799ccfe767bd01392419795ff700c7d8d","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.002615807021366484","4.07906331104868","1214.00","","","Whitelist Mint",""
"0xebcfa061eafb8ebcb92e4c00b1183e152165489c7dc1cbda66e13c8108837945","15101787","1657281695","2022-07-08 12:01:35","0x22f91f636b4c8d8a306a2a7e465fe1ee59dc41f0","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001884275450978976","2.93832029550211","1214.00","","","Whitelist Mint",""
"0x226e8c02aa7ae019da5a308bdcb4cb7d4b47092bb091f99d20e3afb89e3966b2","15101787","1657281695","2022-07-08 12:01:35","0x09386f54bd4514d20a36c54c4a0652fee2946b67","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001662119450978976","2.59189245066211","1214.00","","","Whitelist Mint",""
"0xb088ea5bb4cfd6d815649ec35b2fdb45c1560ca73477ededb91e9c740c4730bb","15101787","1657281695","2022-07-08 12:01:35","0x80a711d2598d5c22704aab78977663a86432638a","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0x9370eafbe2b3355bdf86dd5c1a0c038107c1ce509d421e4a2025eb2745af8936","15101787","1657281695","2022-07-08 12:01:35","0xe3738b77e56b4614152a236264150d8e5b6c4cee","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0xcf187940ce3c5e15c440a199a0fc8d39c5fff9771deb3e572c58678e99e6a4f3","15101787","1657281695","2022-07-08 12:01:35","0xfb65939699f6d47346a3698051638d66a927bd74","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0xa080adf370694fdb597f76579e0d9b48a68e7d0f7ff6a50c3ed6d7d6abd05b02","15101787","1657281695","2022-07-08 12:01:35","0x3e48e07d37b725192d1a2accd9571cc6a5579e47","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0x226c6962292e24639c305cab9a1c0e418844378cf5ac2090db4982a64a5c4fd5","15101787","1657281695","2022-07-08 12:01:35","0x3428bacd15d15e5c9b8bb2f9e1445f49acc8ad17","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0xe9767722e6730a8aa7963ecfc038b6ab19abad7af47994eedb364be5a5ead497","15101787","1657281695","2022-07-08 12:01:35","0xaaa056168b01502f72a2add448daa728b5f090f1","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0x1c9b926b2be6d58d0d07db380ebd2bfb941f5b5953366c727f1f7886dfc65d54","15101787","1657281695","2022-07-08 12:01:35","0x82fd2e41d34ad4016e523243ceb4354e9706c7cd","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0x6e7c15771fc65905d39043a5eb4d911a42c2b6389ac6aeeaa3e1649f01928e21","15101787","1657281695","2022-07-08 12:01:35","0x88afbcb7e71c13ce541c1d183b015276a5cea45c","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0x81333c66a7b45916513a560d2bf7d56c2f820e9b5867f5fd99d026b513de8964","15101787","1657281695","2022-07-08 12:01:35","0x37e44111ef83b9577bcf80385fc839c6aa2d597f","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0xf078d2e524214e217f35a634f99cdb8e6ed8bbfb97d6531aa180ede08a01e90b","15101787","1657281695","2022-07-08 12:01:35","0xc0c30d0c97c634c4493401f8e56fd39e6da4c9f3","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0x439364083ca1795120a11d94dfaef3432b2ffece36f9f02a7d2a8fd4ebbe4aad","15101787","1657281695","2022-07-08 12:01:35","0x81c6f7159a48895e327581edeb8ab6dbd0474b31","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0x096be9752de793eee60046876a3923a89f1bf523d287cbfd1a4620634416a32c","15101787","1657281695","2022-07-08 12:01:35","0x58189c77b256a32cd7e19e4a68a40587ba9d8bf7","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0xcb62f07d6ae4dd7d1eca8e08212d9e896ef1c32bf57a190b119dbb624cfca085","15101787","1657281695","2022-07-08 12:01:35","0x57b2948da4786b5d56d9d5a0f1b68533bbbcaca4","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0x3a6c30d996d6921c3cf8eef248a331dc7668b5a57996bb79125a904430fb54d6","15101787","1657281695","2022-07-08 12:01:35","0xe25fe4213821705c3b7b5251089e57cc889f0af4","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0xc68f1e08c7a824f1468b288ec71bdd58fa6a5bd038e85cc9d9587a655c56fbb2","15101787","1657281695","2022-07-08 12:01:35","0x74433ede05e90b31d2c36cfd0be51921b438e500","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0x44a242fec78006d232efc5cb3f6f6fc007b01a7977ebad1adee7254d8919403e","15101787","1657281695","2022-07-08 12:01:35","0xc31380091467029f2467b1bb9cd583e1b1fa1b67","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0x4b176c99a3e6074d4af6e9d3b0be63dded766ea5d0fcb0ed3c53daeab6fd382d","15101787","1657281695","2022-07-08 12:01:35","0x00a1171cb791479e8b2bee0bc2399cc075f1aeab","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0x29ba8e78166532cb2b3dec2ca3362563ce58cc9f9b3f45b6d1eb82032ca51777","15101787","1657281695","2022-07-08 12:01:35","0x5d61f268eef978c27d56fc2722111481e6ae21ef","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0xd687522f61a243c4ccad3efca7a486b3497afdbd22dce21a49282a2231390b69","15101787","1657281695","2022-07-08 12:01:35","0x94aa05015e17ebd6da5b3ec1150c4b35850e5740","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0x6a4fffe13026f2ea6f9850ec61c2c5e166ca8f5cd18e20c29d3db7cc24eda51f","15101787","1657281695","2022-07-08 12:01:35","0x3837c1afe017696b0b66224d2de213c4e1651ca6","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0x0072bae6be424c1b961359dbe1f015bee371ad2c3d72aca6023868fcd006793e","15101787","1657281695","2022-07-08 12:01:35","0x4d3122ea24d779cf7741f1d6a5829905b235c48c","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0x2275e13da03d0c2e0678cab430eb7079a471e77be82fb8f42329dd59c328ac6a","15101787","1657281695","2022-07-08 12:01:35","0x775319941ef64c2a7f8dedbc12fdb4a724c2f139","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0xad88fe4eb95a1c1e768ff16149032de97e234cafd9a94d5328e2b9bc237720dc","15101787","1657281695","2022-07-08 12:01:35","0x41089b971d22ed2be9e0dabb7da3b5a702b737f5","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0xec804d061be959ba1a63e2a423a7a024d331f79d190326678faeb73575ee69b6","15101787","1657281695","2022-07-08 12:01:35","0xbd3084825a3ae3b2b5073e5c5bdd9337f6d16893","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001606580450978976","2.50528548945211","1214.00","","","Whitelist Mint",""
"0xc394c80be5af5213dae68813906590b70345450dcb426637bfcfe59d23ab7ee2","15101788","1657281720","2022-07-08 12:02:00","0x84ea916f6d1b917c7e06104ebcc04aa5f3fda2f5","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001772478319788396","2.76398496709483","1214.00","","","Whitelist Mint",""
"0xb7fe44c862173bc1b85ec4f6ceb84943858eb457e04f639882f0220ee8b7dd90","15101788","1657281720","2022-07-08 12:02:00","0x50f0f41e527bc7ddb9d4192937281773b1a47c99","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001772478319788396","2.76398496709483","1214.00","","","Whitelist Mint",""
"0x2ef888c662919f34a25bc2e390806d2428ad0663af365c8cba5f2b77b361506e","15101788","1657281720","2022-07-08 12:02:00","0x6c7184274bdd853023eb8e6a89242dcaefdcb922","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001772478319788396","2.76398496709483","1214.00","","","Whitelist Mint",""
"0xe936c195491816ac96118ee9054ce74567f53084b030062f7a7f26ec3a8c8f04","15101788","1657281720","2022-07-08 12:02:00","0x7021163e97179b328dc746ca9213174ca180df04","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001772478319788396","2.76398496709483","1214.00","","","Whitelist Mint",""
"0xa75de5589835da0e08ce3073953617559c94138e29d7feb954519e30fcf7a343","15101789","1657281727","2022-07-08 12:02:07","0xe925aee9418df9716550e3dbb73b7217b283eb32","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001818034017032772","2.83502406582073","1214.00","","","Whitelist Mint",""
"0xc213c7943bb6b2295c02bab4adcda6f584bbb307e8154bdc2ce23e6cbc2b423d","15101789","1657281727","2022-07-08 12:02:07","0x97fba7c34cace9626bb16cac1e505f84daa06bba","0x8dff3ca05b40aca78db00f10ecd9eb486a13da2f","","0.02","0","31.1878","0.001818034017032772","2.83502406582073","1214.00","","","Whitelist Mint",""
